Sales Office,Sales Group,Customer,Name 1,Street,Telephone 1,Telephone 2,Transportation zone,Description,Postal Code,Sales district,City,Terms of Payment,Credit limit,Delivering Plant,Risk category,Distribution Channel,Customer group,Division,Changed On Sales Data,Created On Sales Data,Personnel Number,Representative no.,JWK SALESMAN,MonFrom1,MonFrom2,TueFrom1,Unnamed: 27,WedFrom1,WedFrom2,ThuFrom1,ThuFrom2,FriFrom1,FriFrom2,SatFrom1,SatFrom2,Personnel Name,Latitude,Longitude,Optimized JWK,road_node,Cycle,_temp_cycle
C051,188,344075,CHAMART DIPONEGORO,JL.PANGERAN DIPONEGORO RT.4 NO.6 KEL.SUMUR BATUK,08129996232,08129996232,2051049,Teluk Betung,35214,35214,LAMPUNG,Z30,10000000,3006,1.0,1,12,77,06.02.2026,2017-07-11 00:00:00,90052003,90050241,SENIN,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,TAUFAN DWI SEPTIAN,-5.4330067,105.2623567,JUMAT,"(-5.43333, 105.26245)",Weekly,Weekly
C051,188,344076,CHAMART PANGLIMA POLIM,JL.PANGLIMA POLIM RT.9 NO.15 KEL.GEDONG AIR KEC.TANJUNG,08129996232,08129996232,2051066,Imam Bonjol,35151,35151,LAMPUNG,Z30,10000000,3006,1.0,1,12,77,06.02.2026,2017-07-26 00:00:00,90052003,90050241,JUMAT,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,TAUFAN DWI SEPTIAN,-5.3940566,105.2487637,RABU,"(-5.39456, 105.24875)",Weekly,Weekly
C051,188,344077,CHAMART WAY KANDIS,"JALAN RATU DIBALAU, TANJUNG SENANG",082379079551,08129996232,2051097,Way Kandis,35141,35141,LAMPUNG,Z30,10000000,3006,1.0,1,12,77,06.02.2026,2017-09-18 00:00:00,90052003,90050241,SABTU,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,TAUFAN DWI SEPTIAN,-5.36392,105.276745,RABU,"(-5.36362, 105.27681)",Weekly,Ganjil
C051,188,344085,CHAMART IMAM BONJOL,"JALAN IMAM BONJOL NO.7 GEDONG AIR, TANJUNGKARANG BARAT",08129996232,08129996232,2051066,Imam Bonjol,35151,35151,LAMPUNG,Z30,8000000,3006,1.0,1,12,77,06.02.2026,2017-09-05 00:00:00,90052003,90050241,KAMIS,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,TAUFAN DWI SEPTIAN,-5.400366,105.246033,RABU,"(-5.40048, 105.24646)",Weekly,Ganjil
C051,188,344502,CHAMART HAJIMENA,"JALAN HI ALAMSYAH RATU PERWIRA NEGARA, DESA HAJIMENA",08129996232,08129996232,2051096,Rajabasa,35362,35362,LAMPUNG,Z30,10000000,3006,1.0,1,12,77,01.02.2026,2017-07-17 00:00:00,90052003,90052003,SENIN,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,TAUFAN DWI SEPTIAN,-5.361521,105.225134,RABU,"(-5.36165, 105.22536)",Weekly,Weekly
C051,188,344505,CHAMART KEDATON 1,"JALAN TEUKU UMAR, KEDATON,",08129996232,08129996232,2051017,Kedaton,35141,35141,LAMPUNG,Z30,10000000,3006,1.0,1,12,77,06.02.2026,2017-07-17 00:00:00,90052003,90050241,SABTU,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,TAUFAN DWI SEPTIAN,-5.39234,105.2623201,RABU,"(-5.39232, 105.26195)",Weekly,Weekly
C051,188,345477,TK.IBU CAREK,SIDOREJO KRAWANG SARI RT.8/4 NO.19 KEL.KRAWANG SARI,081314616817,,2051028,Natar,35362,35362,LAMPUNG,Z00,0,3006,5.0,2,58,77,30.03.2026,2017-07-06 00:00:00,90051274,90051274,SELASA,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,SUPRAYOGA ABDI PUTRA,-5.284402,105.2656945,RABU,"(-5.32649, 105.26118)",Weekly,Weekly
C051,188,3464204,NAFISA,JL.KAPTEN MARGONOGIRI SARI RT.7/3 KEL.GIRI TUNGGAL,085269994959,,2051224,Banyumas,35676,35676,LAMPUNG,Z00,0,3006,5.0,2,58,77,09.01.2026,2023-06-21 00:00:00,90052197,90052197,SENIN GANJIL,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.290039,104.897585,SENIN GANJIL,"(-5.34505, 104.86494)",Ganjil,Ganjil
C051,188,3464207,WR.ROFI,JL.RAYA BALAI DESA RT.1/7 KEL.SUKOHARJO III BARAT,082183581610,,2051019,Kali Rejo,35674,35674,LAMPUNG,Z00,0,3006,5.0,2,58,77,09.01.2026,2023-06-21 00:00:00,90052197,90052197,JUMAT GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.299433,104.97732,SELASA GANJIL,"(-5.25893, 105.02571)",Ganjil,Ganjil
C051,188,3469062,ALFAMIDI SUPER PULAU LEGUNDI,JL.PULAU LEGUNDI NO.202 RT.2/1 KEL-KEC.SUKARAME,081380763796,,2051043,Sukarame,35131,35131,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,06.02.2026,2023-06-22 00:00:00,90052003,90052003,SABTU,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,TAUFAN DWI SEPTIAN,-5.389036,105.293479,RABU,"(-5.38912, 105.29333)",Weekly,Weekly
C051,188,347792,RENO-NUR,JL.SUKARAJA RT.4 NO.16 KEL.SUKARAJA KEC.GEDONG TATAAN,085840060541,,2051156,Gedong Tata'an,35366,35366,LAMPUNG,Z12,2481193,3006,1.0,2,69,77,01.02.2026,2017-08-01 00:00:00,90052353,90052353,SELASA GENAP,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.3797633,105.1072167,JUMAT GENAP,"(-5.37967, 105.10718)",Genap,Genap
C051,188,348472,WR.CS,JL.RAYA GADING REJO RT.2 NO.21 KEL/KEC.GADING REJO SMPG SMP,082175308341,,2051011,Gading Rejo,35372,35372,LAMPUNG,Z12,2000000,3006,1.0,2,14,77,11.03.2026,2017-08-05 00:00:00,90052353,90052353,SELASA GANJIL,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.3750583,105.0637983,JUMAT GANJIL,"(-5.37597, 105.06896)",Ganjil,Ganjil
C051,188,349684,WR EKA,JL.CIK DITIRO PASAR TANI RT.7 NO.15 KEL.SUMBER REJO,082181538006,089682635785,2051068,Kemiling,35153,35153,BANDAR LAMPUNG,Z12,4823129,3006,1.0,2,13,77,30.03.2026,2017-08-21 00:00:00,90051274,90051848,KAMIS,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,SUPRAYOGA ABDI PUTRA,-5.39736,105.2153333,RABU,"(-5.3973, 105.21524)",Weekly,Genap
C051,188,350357,TK.JULI,JL.RAYA BERANTI RT.5 NO.74 GG.SIMPANG LAS KEL/KEC.NATAR,082375897006,085377520009,2051222,Branti,35362,35362,NATAR,Z12,2055684,3006,1.0,2,58,77,13.04.2026,2017-09-05 00:00:00,90051274,90051685,SENIN,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,SUPRAYOGA ABDI PUTRA,-5.2175435,105.1737116,SENIN,"(-5.21114, 105.15415)",Weekly,Weekly
C051,188,350933,TK.RIANTO,JL.PEWA NATAR RT.2 NO.35 KEL/KEC.NATAR,081379049019,,2051509,Pasar Natar,35362,35362,LAMPUNG SELATAN,Z00,0,3006,5.0,2,13,77,30.03.2026,2017-09-11 00:00:00,90051274,90051274,RABU,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,SUPRAYOGA ABDI PUTRA,-5.3202489,105.2001992,KAMIS,"(-5.34667, 105.17079)",Weekly,Weekly
C051,188,351855,ALFAMART NATAR 2,JL.RAYA NATAR RT.1/1 NO.28 KEL.MUARA PUTIH KEC.NATAR,0721-7620888,,2051028,Natar,35362,35362,LAMPUNG,Z30,15000000,3006,1.0,1,43,77,01.02.2026,2017-09-20 00:00:00,90052003,90052003,SELASA,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,TAUFAN DWI SEPTIAN,-5.3134684,105.1958425,SABTU,"(-5.3361, 105.16227)",Weekly,Weekly
C051,188,353814,TK.BERKAH,JL.LINTAS SUMATRA GG.JANUR KUNING RT.5/6 NO.33,081369309499,,2051028,Natar,35363,35363,BANDAR LAMPUNG,Z00,0,3006,5.0,2,58,77,30.03.2026,2017-10-04 00:00:00,90051274,90051274,SABTU,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,SUPRAYOGA ABDI PUTRA,-5.1818123,105.1855871,SENIN,"(-5.18178, 105.18543)",Weekly,Weekly
C051,188,3546638,TK.LULU,JL.RAYA PADANG CERMIN RT.9-11 KEL-KEC.KEDONDONG,088287897122,,2051016,Kedondong,35368,35368,LAMPUNG,Z00,0,3006,5.0,2,58,77,28.01.2026,2024-10-08 00:00:00,90052353,90051929,SENIN,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.483218,105.012496,SELASA,"(-5.48337, 105.01236)",Weekly,Weekly
C051,188,3548540,PFM GEDUNG TATAAN,JL.AHMAD YANI DSN.GEDUNG TATAAN RT.9/6 KEL-KEC.GEDUNG TATAAN,082181486004,,2051156,Gedong Tata'an,35366,35366,LAMPUNG,Z30,5000000,3006,1.0,1,87,77,01.02.2026,2023-07-05 00:00:00,90052003,90052003,SENIN,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,TAUFAN DWI SEPTIAN,-5.380146,105.096342,SABTU,"(-5.38, 105.09654)",Weekly,Weekly
C051,188,355700,TK.MBAK YUS,JL.AMBARAWA RT.7 NO.11 KEL.MARGODADI KEC.AMBARAWA,081396299018,,2051057,Sumber Agung,35372,35372,BANDAR LAMPUNG,Z00,0,3006,5.0,2,69,77,27.04.2026,2017-10-23 00:00:00,90052353,90052353,SELASA GENAP,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.38735,104.960507,SELASA GENAP,"(-5.43323, 104.9669)",Genap,Genap
C051,188,356594,TK.ASHORI,JL.KESEHATAN RT.2 NO.416 KEL.SUKOHARJO III KEC.SUKOHARJO,085268775242,,2051036,Pringsewu,35673,35673,BANDAR LAMPUNG,Z00,0,3006,5.0,2,69,77,01.02.2026,2017-10-28 00:00:00,90052197,90052197,SABTU GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,YUDDY SYAHPUTRA,-5.299645,104.984,SELASA GANJIL,"(-5.25893, 105.02571)",Ganjil,Ganjil
C051,188,356714,TK.BU WIJI,JL.HJ.KHOLIP GG.KEPUDEN RT.5 NO.33 KEL/KEC.PRINGSEWU,085279734210,,2051036,Pringsewu,35673,35673,BANDAR LAMPUNG,Z12,2000000,3006,1.0,2,69,77,01.02.2026,2017-11-01 00:00:00,90052353,90052353,JUMAT GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,REKI YULIANDRI,-5.3467233,104.978655,KAMIS GANJIL,"(-5.39576, 105.02377)",Ganjil,Ganjil
C051,188,356719,TK.IYOK,JL.TEGALSARI RT.15 NO.12 KEL.TEGALSARI KEC.GADING REJO,081541485299,,2051011,Gading Rejo,35372,35372,BANDAR LAMPUNG,Z00,0,3006,5.0,2,14,77,01.02.2026,2017-11-01 00:00:00,90052353,90052353,SABTU GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,REKI YULIANDRI,-5.35987,105.0618,SENIN GANJIL,"(-5.35893, 105.07606)",Ganjil,Ganjil
C051,188,357705,TK.NANANG,JL.PAREREJO RT.4/2 NO.37 KEL.PAREREJO KEC.GADING REJO,085839145525,081541301217,2051268,Dusun Parerejo,35372,35372,BANDAR LAMPUNG,Z14,2000000,3006,1.0,2,14,77,29.04.2026,2017-11-07 00:00:00,90052353,90052353,SENIN,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.4103637,104.9953121,KAMIS,"(-5.41546, 105.01074)",Weekly,Ganjil
C051,188,357714,TK.SUSI,JL.TEGAL SARI RT.4 NO.53 KEL.TEGAL SARI KEC.GADING REJO,081279521908,,2051011,Gading Rejo,35372,35372,BANDAR LAMPUNG,Z00,0,3006,5.0,2,69,77,01.02.2026,2017-11-07 00:00:00,90052353,90052353,SABTU GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,REKI YULIANDRI,-5.3560617,105.061715,SENIN GANJIL,"(-5.35511, 105.07588)",Ganjil,Ganjil
C051,188,357715,TK.ANGGA,JL.AMBARAWA RT.2 NO.8 KEL.KRESNOMULYO KEC.AMBARAWA,085789444239,,2051036,Pringsewu,35372,35372,BANDAR LAMPUNG,Z12,2000000,3006,1.0,2,69,77,11.01.2026,2017-11-07 00:00:00,90052197,90052197,JUMAT GENAP,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,YUDDY SYAHPUTRA,-5.418495,104.937325,RABU GENAP,"(-5.4365, 104.96428)",Genap,Genap
C051,188,357720,TK.TONG,JL.MARGODADI RT.6 NO.14 KEL.MARGODADI KEC.AMBARAWA,085669722736,,2051002,Ambarawa,35372,35372,BANDAR LAMPUNG,Z12,2275851,3006,1.0,2,69,77,16.02.2026,2017-11-07 00:00:00,90052197,90052197,SELASA GENAP,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.3936265,104.9681898,RABU GENAP,"(-5.43323, 104.9669)",Genap,Genap
C051,188,3577912,TK.TEH IDA,JL.RAYA PASAR LAMA KEDONDONG RT.3/1 KEL.WAY KEPAYANG,082133867771,,2051016,Kedondong,35368,35368,LAMPUNG,Z12,3925531,3006,1.0,2,58,77,29.04.2026,2023-07-10 00:00:00,90052353,90052353,RABU GENAP,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.47141,104.994525,SABTU GENAP,"(-5.47144, 104.99466)",Genap,Genap
C051,188,3577958,WR.MAMI,DSN.GUNUNG REJO RT.2/3 KEL.GUNUNG REJO KEC.WAY LIMA,088287472269,,2051016,Kedondong,35367,35367,LAMPUNG,Z00,0,3006,5.0,2,42,77,30.03.2026,2023-07-10 00:00:00,90052353,90052353,SENIN GANJIL,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.436166,105.00895,SELASA GANJIL,"(-5.43501, 105.00962)",Ganjil,Ganjil
C051,188,3577959,WR.ANIS,JL.AHMAD YANI RT.3/2 GG LAP.GLORA KEL.KUTOARJO KEC.GEDONG,085269529952,,2051011,Gading Rejo,35366,35366,LAMPUNG,Z00,0,3006,5.0,2,58,77,01.02.2026,2023-07-10 00:00:00,90052353,90052353,SELASA GANJIL,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.374473,105.082053,JUMAT GANJIL,"(-5.37419, 105.08205)",Ganjil,Ganjil
C051,188,359227,TK.WAWAN,JL.MARGA SINARBANTEN RT.4/1 NO.7 KEL.SUMBERREJO KEC.KEMILING,081369120808,081369120808,2051068,Kemiling,35168,35168,BANDAR LAMPUNG,Z12,5305172,3006,1.0,2,13,77,30.03.2026,2017-11-15 00:00:00,90051274,90051571,RABU,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,SUPRAYOGA ABDI PUTRA,-5.3916237,105.2055581,SELASA,"(-5.39164, 105.20563)",Weekly,Weekly
C051,188,360465,TK.MBAK SRI,JL.TANI RT.4/1 LK.IV NO.5 KEL.PRINGSEWU BARAT KEC.PRINGSEWU,+6282332351636,,2051036,Pringsewu,35673,35673,PRINGSEWU,Z00,0,3006,5.0,2,69,77,27.04.2026,2017-11-20 00:00:00,90052197,90052197,RABU GANJIL,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.3449917,104.9726283,RABU GANJIL,"(-5.39576, 105.02377)",Ganjil,Ganjil
C051,188,360629,TRANSMART LAMPUNG,"JL. SULTAN AGUNG LK III RT.009 WAY HALIM PERMAI, WAY HALIM",081288480626,081288480626,2051071,Way Halim,35135,35135,KOTA BANDAR LAMPUNG LAMP,Z30,30000000,3006,1.0,1,10,77,25.02.2026,2018-05-03 00:00:00,90052003,90051489,SENIN,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,TAUFAN DWI SEPTIAN,-5.3838633,105.2819133,RABU,"(-5.38396, 105.28162)",Weekly,Weekly
C051,188,3620338,WR.LATUS,JL MEKAR SARI RT 001 RW 010 NO 3 KEL SINAR HARAPAN,082278906543,,2051069,"Padang Cermin, Umbul",35368,35368,LAMPUNG,Z00,0,3006,5.0,2,67,77,20.04.2026,2026-04-20 00:00:00,90052353,90052353,JUMAT,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,,,,,Weekly,Ganjil
C051,188,362893,TK.IIS,JL.BANYUMAS RT.1/1 NO.51 KEL-KEC.BA,08128875558,082180036011,2051224,Banyumas,35674,35674,LAMPUNG,Z12,2000000,3006,1.0,2,14,77,23.01.2026,2017-12-13 00:00:00,90052197,90052111,SENIN,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.2810883,104.91477,KAMIS,"(-5.34852, 104.87056)",Weekly,Weekly
C051,188,362896,TK.BERKAH,JL.IRING MULYO RT.3/2 NO.62 KEL.SINAR MULYA KEC.BANYUMAS,082247838900,,2051224,Banyumas,35674,35674,PESAWARAN,Z00,0,3006,5.0,2,69,77,11.01.2026,2017-12-13 00:00:00,90052197,90052197,SENIN GANJIL,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.2872883,104.9165167,KAMIS GANJIL,"(-5.34852, 104.87056)",Ganjil,Ganjil
C051,188,362898,TK.SITI,JL.PASAR BANYUMAS RT.12/1 NO.55 KEL/KEC.BANYUMAS,085789463695,085789463695,2051224,Banyumas,35674,35674,PESAWARAN,Z00,0,3006,5.0,2,58,77,30.03.2026,2017-12-13 00:00:00,90052197,90052197,RABU,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.2878218,104.9175284,SENIN,"(-5.34852, 104.87056)",Weekly,Ganjil
C051,188,362906,TK.WIWIK,JL.AHMAD YANI RT.3/4 NO.64 KEL.WONODADI KEC.GADING REJO,088274224830,085269615884,2051493,Pasar Gadingrejo,35372,35372,LAMPUNG,Z12,2000000,3006,1.0,2,14,77,29.04.2026,2017-12-13 00:00:00,90052353,90051815,SELASA,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.370177,105.055978,JUMAT,"(-5.3747, 105.0692)",Weekly,Genap
C051,188,363712,TK.YUDI,JL.KENANGA II RT.5/2 NO.19 KEL.PRINGSEWU UTARA KEC.PRINGSEWU,085273219334,,2051036,Pringsewu,35673,35673,LAMPUNG,Z12,2635900,3006,1.0,2,69,77,27.04.2026,2017-12-20 00:00:00,90052353,90052353,SELASA GANJIL,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.3540701,104.9792135,KAMIS GANJIL,"(-5.39576, 105.02377)",Ganjil,Ganjil
C051,188,364278,SRC.RIZKY,JL.KARTINI RT.7 NO.77 KEL/KEC.PRINGSEWU STLH STMIK PRINGSEWU,082181671444,,2051036,Pringsewu,35673,35673,PRINGSEWU,Z00,0,3006,5.0,2,14,77,16.04.2026,2018-01-02 00:00:00,90052353,90052353,KAMIS GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.3579,104.97089,KAMIS GANJIL,"(-5.39576, 105.02377)",Ganjil,Ganjil
C051,188,364282,TK.AGUS A,JL.MAWAR 1 RT.5 NO.86 KEL/KEC.PRINGSEWU SMPG GEDUNG WALET,081314866770,,2051036,Pringsewu,35673,35673,PRINGSEWU,Z12,2000000,3006,1.0,2,14,77,01.02.2026,2018-01-02 00:00:00,90052353,90052353,SENIN GENAP,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.361023,104.979018,RABU GENAP,"(-5.39576, 105.02377)",Genap,Genap
C051,188,364283,SRC.ALYA,JL.AHMAD YANI RT.5 NO.92 KEL/KEC.PRINGSEWU DPN PEMANCINGAN,085273107673,,2051036,Pringsewu,35673,35673,PRINGSEWU,Z12,2000000,3006,1.0,2,69,77,16.02.2026,2018-01-02 00:00:00,90052197,90052197,SABTU GENAP,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,YUDDY SYAHPUTRA,-5.35711,104.95942,SELASA GENAP,"(-5.41066, 105.01164)",Genap,Genap
C051,188,3645127,PUTRA DAMAS,DSN.WARINGIN SARI TIMUR RT.1/4 KEL.WARINGIN SARI TIMUR,085284641692,,2051036,Pringsewu,35674,35674,LAMPUNG,Z00,0,3006,5.0,2,69,77,01.02.2026,2023-07-21 00:00:00,90052197,90052197,JUMAT GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.264536,105.010578,SELASA GANJIL,"(-5.25893, 105.02571)",Ganjil,Ganjil
C051,188,365050,TK.HAIFA HIJAB GROSIR,JL.RY.BUKIT KEMILING PERMAI RT.5 NO.64 KEL/KEC.KEMILING,+628996431761,,2051068,Kemiling,35158,35158,LAMPUNG,Z12,6668499,3006,1.0,2,67,77,23.04.2026,2018-01-09 00:00:00,90051274,90051274,KAMIS,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,SUPRAYOGA ABDI PUTRA,-5.385997,105.210386,SELASA,"(-5.38597, 105.21058)",Weekly,Weekly
C051,188,365681,TK.NISA,JL.MAWAR RT.1 NO.19 KEL/KEC.PRINGSEWU DPN PANGLONG KAYU,085273089182,,2051036,Pringsewu,35673,35673,PRINGSEWU,Z12,2000000,3006,1.0,2,14,77,31.08.2025,2018-01-15 00:00:00,90052353,90052353,SENIN GENAP,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.360805,104.9817567,KAMIS GENAP,"(-5.39576, 105.02377)",Genap,Genap
C051,188,3664627,TK.GALANG,DSN.SUMBER AGUNG RT.3/3 KEL.SUMBER AGUNG KEC.AMBARAWA,+6285357384992,,2051002,Ambarawa,35376,35376,LAMPUNG,Z00,0,3006,5.0,2,58,77,27.02.2026,2023-07-24 00:00:00,90052197,90052197,JUMAT GENAP,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,YUDDY SYAHPUTRA,-5.41239,104.929669,RABU GENAP,"(-5.4365, 104.96428)",Genap,Genap
C051,188,368670,WR.NIKEN,DSN.CONDONG SARI RT.6/3 NO.31 KEL.S,085279042825,,2051268,Dusun Parerejo,35367,35367,LAMPUNG,Z00,0,3006,5.0,2,14,77,29.04.2026,2018-02-05 00:00:00,90052353,90052353,SENIN,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.4095783,105.008995,RABU,"(-5.41066, 105.01164)",Weekly,Ganjil
C051,188,368690,WR.MBAK NUR,JL.PENDIDIKAN RT.4 NO.10 KEL.WONODADI KEC.GADING REJO,082281993482,,2051011,Gading Rejo,35372,35372,GADING REJO,Z00,0,3006,5.0,2,58,77,09.01.2026,2018-02-05 00:00:00,90052353,90052353,SABTU GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,REKI YULIANDRI,-5.3693066,105.0569449,JUMAT GANJIL,"(-5.3747, 105.0692)",Ganjil,Ganjil
C051,188,368691,TK.JELITA,JL.KOPTU ALAM BASYA RT.1 NO.2 KEL.PURWOREJO KEC.NEGERI,085840674522,,2051011,Gading Rejo,35372,35372,GADING REJO,Z00,0,3006,5.0,2,69,77,01.02.2026,2018-02-05 00:00:00,90052353,90052353,SABTU GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,REKI YULIANDRI,-5.34964,105.0764,SENIN GANJIL,"(-5.35511, 105.07588)",Ganjil,Ganjil
C051,188,369104,SRC.CECEP,JL.KAPTEN ABDUL HAQ RT.3 LK.II NO.13 GG.MASJID,085284431008,,2051096,Rajabasa,35144,35144,LAMPUNG,Z00,0,3006,5.0,2,13,77,30.03.2026,2018-02-08 00:00:00,90051274,90051274,RABU,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,SUPRAYOGA ABDI PUTRA,-5.361393,105.234321,SELASA,"(-5.36162, 105.2352)",Weekly,Weekly
C051,188,371062,WR.SUDI-IBNU JAYA,DSN.KURIPAN SIDODADI RT.5/2 NO.16 KEL.SIDODADI KEC.WAY LIMA,085381474331,085381474331,2051268,Dusun Parerejo,35372,35372,PRINGSEWU,Z12,2000000,3006,1.0,2,14,77,15.12.2025,2018-02-24 00:00:00,90052353,90052353,RABU,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.39563,105.03865,KAMIS,"(-5.39742, 105.03867)",Weekly,Ganjil
C051,188,371518,,JL.A.YANI RT.2/6 NO.54 KEL-KEC.GEDONG TATAAN DPN SMP 1,085269657516,,2051156,Gedong Tata'an,35371,35371,GEDONG TATAAN,Z00,0,3006,5.0,2,69,77,01.02.2026,2018-03-02 00:00:00,90052353,90052353,SELASA GENAP,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.379508,105.1092537,JUMAT GENAP,"(-5.37975, 105.10948)",Genap,Genap
