Customer;Name 1;Street;Telephone 1;Telephone 2;Zone;SDst;Represent.;Pers.No.;Sales;#N/A;JWK;MonFrom1;MonFrom2;TueFrom1;TueFrom2;WedFrom1;WedFrom2;ThuFrom1;ThuFrom2;FriFrom1;FriFrom2;SatFrom1;SatFrom2;DChl;CGrp;PayT;Cred.limit;Post.Code;Plnt;Created on;Created on
5123554;WR SRI KHOTIMAH;KIBANG YEKTI JAYA RT 021 RW 007 KEL KIBANG YEKTI JAYA;6.28E+12;;2051392;34593;90052418;90052418;Yuda Nurisman;F2 GT;Senin Ganjil;08:00:00;;;;;;;;;;;;2;14;Z00;0;34593;3042;12.07.2024;09.03.2026
5125577;WR NABILA;BERASAN MAKMUR RT.2-7 KEL.BERASAN MAKMUR KEC.TANJUNG RAYA;8.58E+10;;2051141;34593;90052442;90052442;Rudi Anggoro;F2 GT;Jumat Genap;;;;;;;;;;08:00:00;;;2;58;Z00;0;34593;3042;13.07.2024;22.05.2025
5191265;TK.INA;BUJUK AGUNG RT.2-2 KEL.BUJUK AGUNG KEC.BANJAR MARGO;8.54E+10;;2051179;34593;90052442;90052442;Rudi Anggoro;F2 GT;Selasa Genap;;;;08:00:00;;;;;;;;;2;58;Z00;0;34593;3042;09.08.2024;04.03.2025
5191266;TK AL BAROKAH;WONOREJO RT 006 RW 002 KEL WONO REJO KEC GUNUNG AGUNG;8.14E+09;;2051175;34593;90052418;90052418;Yuda Nurisman;F2 GT;Senin Ganjil;08:00:00;;;;;;;;;;;;2;14;Z00;0;34593;3042;09.08.2024;05.06.2026
5194371;WR. LESEHAN;KEBUN DALAM RT.2-2 KEL.KEBUN DALAM KEC.WAY SERDANG;8.13E+10;;2051169;34593;90052442;90052442;Rudi Anggoro;F2 GT;Kamis Genap;;;;;;;;08:00:00;;;;;2;58;Z00;0;34593;3042;10.08.2024;14.04.2025
5209343;WR. NUR;DESA MARGA JAYA RT.2-1 KEL.MARGA JAYA KEC.GUNUNG AGUNG;8.12E+10;;2051151;34593;90052442;90052442;Rudi Anggoro;F2 GT;Rabu Genap;;;;;;08:00:00;;;;;;;2;14;Z00;0;34593;3042;16.08.2024;05.05.2025
5216885;WR. MBA YUNI;SUMBER JAYA RT.8-3 KEL.SUMBER JAYA KEC.GUNUNG AGUNG;8.16E+10;;2051152;34595;90052442;90052442;Rudi Anggoro;F2 GT;Rabu Genap;;;;;;08:00:00;;;;;;;2;69;Z00;0;34595;3042;19.08.2024;22.01.2025
5566450;TK.2 PUTRI;KECUBUNG RAYA KEL.KECUBUNG RAYA KEC.MERAKSA AJI;8.23E+10;;2051166;34684;90052449;90052449;Beni Saputra;F2 GT;Kamis Genap;;;;;;;;08:00:00;;;;;2;14;Z00;0;34684;3042;21.04.2025;21.04.2025
5234737;WR BU MIMIN;DESA TUNAS JAYA SP1 MENGGALA C RT 023 RW 003 KEL GUNUNG;8.23E+10;;2051152;34595;90052442;90052442;Rudi Anggoro;F2 GT;Rabu Ganjil;;;;;08:00:00;;;;;;;;2;13;Z00;0;34595;3042;27.08.2024;15.09.2025
5235061;TK SEMBAKO YUMNA;JL.KH MUSTOFA RT 001 RW 001 KEL MARGA KENCANA KEC TULANG;6.28E+12;;2051237;34593;90052418;90052418;Yuda Nurisman;F2 GT;Kamis Ganjil;;;;;;;08:00:00;;;;;;2;13;Z00;0;34593;3042;27.08.2024;09.09.2025
5238992;TK ADAM TRAYA;MULYO JADI RT 013 RW 004 KEL MULYO JADI KEC GUNUNG TERANG;8.54E+10;;2051630;34593;90052442;90052442;Rudi Anggoro;F2 GT;Senin Genap;;08:00:00;;;;;;;;;;;2;69;Z00;0;34593;3042;30.08.2024;15.09.2025
5239176;TOKO AGUS;INDRALOKA II RT.9-3 KEL.INDRALOKA II KEC.WAY KENANGA;6.29E+12;;2051180;34593;90052442;90052442;Rudi Anggoro;F2 GT;Selasa Genap;;;;08:00:00;;;;;;;;;2;69;Z00;0;34593;3042;30.08.2024;30.05.2025
5258862;TK.ANDINI ETHANOL;WARGA MAKMUR JAYA RT.3-5 KEL.WARGA MAKMUR JAYA;8.23E+10;;2051148;34593;90052418;90052418;Yuda Nurisman;F2 GT;Jumat Genap;;;;;;;;;;08:00:00;;;2;14;Z00;0;34593;3042;12.09.2024;23.12.2024
5592480;TOKO MARZUKI;KECUBUNG MULYA RT/RW 003/002;6.28E+12;;2051165;34698;90052449;90052449;Beni Saputra;F2 GT;Kamis Genap;;;;;;;;08:00:00;;;;;2;58;Z00;0;34698;3042;28.06.2025;28.06.2025
5258882;TK.BERKAH DILI MANDIRI;PANCA WARNA RT.2-4 KEL.PANCA WARNA;8.22E+10;;2051171;34593;90052301;90052301;Ihwal Bayu Saddera;F4 GT;Kamis;;;;;;;08:00:00;08:00:00;;;;;2;58;Z00;0;34593;3042;12.09.2024;26.05.2025
5265097;TK.AAN INDRALOKA 1;INDRALOKA I RT.1-1 KEL.INDRALOKA I KEC.WAY KENANGA;8.23E+10;;2051145;34593;90052442;90052442;Rudi Anggoro;F2 GT;Senin Ganjil;08:00:00;;;;;;;;;;;;2;14;Z00;0;34593;3042;17.09.2024;17.04.2025
5268271;TK SRIWAHYUNI;DUSUN CEMPAKA JAYA RT 002 RW 002 KEC MENGALA TIMUR;8.53E+10;;2051176;34593;90052418;90052418;Yuda Nurisman;F2 GT;Selasa Genap;;;;08:00:00;;;;;;;;;2;14;Z00;0;34593;3042;19.09.2024;29.12.2025
5270130;WR ILMA;MEKAR JAYA RT.4-6 KEL.MEKAR JAYA KEC.GUNUNG AGUNG;6.28E+12;;2051152;34593;90052442;90052442;Rudi Anggoro;F2 GT;Rabu Ganjil;;;;;08:00:00;;;;;;;;2;69;Z00;0;34593;3042;20.09.2024;13.02.2025
5273529;TK.SALMA;INDRALOKA I RT11-4 KEL.INDRALOKA I KEC.WAY KENANGA;8.13E+10;;2051145;34593;90052442;90052442;Rudi Anggoro;F2 GT;Kamis Genap;;;;;;;;08:00:00;;;;;2;14;Z00;0;34593;3042;23.09.2024;09.06.2025
5277555;TK.HANIN MULYA;MULYA KENCANA RT.25-5 KEL.MULYA JAYA;8.13E+10;;2051238;34593;90052301;90052301;Ihwal Bayu Saddera;F4 GT;Senin;08:00:00;08:00:00;;;;;;;;;;;2;58;Z00;0;34593;3042;26.09.2024;10.02.2025
5282980;TK.SRI MULYA;KECUBUNG MULYA RT.3-4 KEL.KECUBUNG MULYA;8.59E+10;;2051165;34593;90052301;90052301;Ihwal Bayu Saddera;F4 GT;Selasa;;;08:00:00;08:00:00;;;;;;;;;2;13;Z00;0;34593;3042;30.09.2024;20.03.2025
5602131;WR TRIO;BANGUN REJO RT/RW 007/004 MERAKSA AJI;8.24E+10;;2051167;34593;90052449;90052449;Beni Saputra;F2 GT;Kamis Genap;;;;;;;;08:00:00;;;;;2;69;Z00;0;34593;3042;21.07.2025;21.07.2025
5294336;WR LESTARI;MULYA SARI RT.3-1KEL.MULYA SARI KEC.GUNUNG AGUNG;8.22E+10;;2051152;34595;90052442;90052442;Rudi Anggoro;F2 GT;Rabu Ganjil;;;;;08:00:00;;;;;;;;2;69;Z00;0;34595;3042;08.10.2024;05.02.2025
5303769;TK.ATHA;CANDRA MUKTI RT.5-1 KEL.CANDRA MUKTI KEC.TULANG BAWANG;6.28E+12;;2051237;34593;90052418;90052418;Yuda Nurisman;F2 GT;Kamis Ganjil;;;;;;;08:00:00;;;;;;2;58;Z00;0;34593;3042;15.10.2024;08.04.2025
5617997;WR LIA SEMBAKO;GEDUNG REJO SAKTI RT/RW 005/002, KEC PENAWAR AJI;8.24E+10;;2051167;34593;90052449;90052449;Beni Saputra;F2 GT;Kamis Genap;;;;;;;;08:00:00;;;;;2;58;Z00;0;34593;3042;19.08.2025;19.08.2025
5677197;WR MAMA GEN;TRI TUNGGAL JAYA RT/RW 005/002 KEL TRI TUNGGAL JAYA KEC PENA;6.28E+12;;2051167;34595;90052449;90052449;Beni Saputra;F2 GT;Kamis Genap;;;;;;;;08:00:00;;;;;2;58;Z00;0;34595;3042;12.11.2025;12.11.2025
5361995;MITRA UMART;KARYA MAKMUR RT 005 RW 003 KEL KARYA MAKMUR KEC PENAWAR AJI;8.16E+10;;2051167;34593;90052301;90052301;Ihwal Bayu Saddera;F4 GT;Selasa;;;08:00:00;08:00:00;;;;;;;;;2;13;Z00;0;34681;3042;25.11.2024;21.07.2025
5363055;TK.ZIAN BAROKAH;AGUNG JAYA RT.6-2 KEL.AGUNG JAYA KEC.WAY KENANGA;8.15E+10;;2051149;34593;90052418;90052418;Yuda Nurisman;F2 GT;Senin Ganjil;08:00:00;;;;;;;;;;;;2;14;Z00;0;34593;3042;26.11.2024;14.04.2025
5386913;WR.SUKANI;SUKA BHAKTI RT.13-4 KEL.SUKA BHAKTI KEC.GEDUNG AJI;8.53E+10;;2051137;34593;90052301;90052301;Ihwal Bayu Saddera;F4 GT;Sabtu;;;;;;;;;;;08:00:00;08:00:00;2;67;Z00;0;34593;3042;10.12.2024;10.03.2025
5392897;TOKO NAILA;SUMBER REJO RT.10-2 KEL.SUMBER REJO KEC.LAMBU KIBANG;8.12E+10;;2051149;34593;90052301;90052301;Ihwal Bayu Saddera;F4 GT;Rabu;;;;;08:00:00;08:00:00;;;;;;;2;13;Z00;0;34593;3042;13.12.2024;03.02.2025
5405987;TK.EDI;JL.ETHANOL ,TUNGGAL WARGA KEL.TUNGGAL WARGA KEC.BANJAR AGUNG;8.53E+10;;2051148;34684;90052418;90052418;Yuda Nurisman;F2 GT;Jumat Genap;;;;;;;;;;08:00:00;;;2;13;Z00;0;34684;3042;20.12.2024;20.12.2024
5405989;TK.CAHYO MAKMUR;JL.ETHANOL , WARGA MAKMUR JAYA KEL.WARGA MAKMUR JAYA KEC.BAN;8.54E+10;;2051148;34684;90052418;90052418;Yuda Nurisman;F2 GT;Jumat Genap;;;;;;;;;;08:00:00;;;2;69;Z00;0;34684;3042;20.12.2024;20.12.2024
5685603;TK ADITYA;GEDUNG REJO SAKTI RT/RW 012/004 KEC PENAWAR AJI;6.28E+12;;2051167;34593;90052449;90052449;Beni Saputra;F2 GT;Kamis Genap;;;;;;;;08:00:00;;;;;2;58;Z00;0;34593;3042;19.11.2025;19.11.2025
5686976;WR BU TUTI;GD REJO SAKTI RT/RW 007/002 KEC PENAWAR AJI;8.14E+10;;2051167;34593;90052449;90052449;Beni Saputra;F2 GT;Kamis Genap;;;;;;;;08:00:00;;;;;2;14;Z00;0;34593;3042;20.11.2025;20.11.2025
5405992;TK.DAFFA DEPPI;JL.SIMAMORA PENAWAR JAYA KEL.PENAWAR JAYA KEC.BANJAR MARGO;8.54E+10;;2051148;34682;90052301;90052301;Ihwal Bayu Saddera;F4 GT;Jumat;;;;;;;;;08:00:00;08:00:00;;;2;13;Z00;0;34682;3042;20.12.2024;20.12.2024
5406068;TK AGUNG;KIBANG BUDI JAYA KEL.KIBANG BUDI JAYA KEC.LAMBU KIBANG;6.29E+12;;2051149;34684;90052418;90052418;Yuda Nurisman;F2 GT;Sabtu Ganjil;;;;;;;;;;;08:00:00;;2;69;Z00;0;34684;3042;20.12.2024;20.12.2024
5687579;TK ZUNIATUN;GEDUNG HARAPAN RT/RW 007/001KEC PNWR AJI;8.24E+10;;2051186;34593;90052449;90052449;Beni Saputra;F2 GT;Kamis Genap;;;;;;;;08:00:00;;;;;2;58;Z00;0;34593;3042;21.11.2025;21.11.2025
5783283;TK SUMBER REZEKI;KECUBUNG MULYA RT 001 RW 002 KEC GEDUNG AJI;6.29E+12;;2051183;34593;90052449;90052449;Beni Saputra;F2 GT;Kamis Genap;;;;;;;;08:00:00;;;;;2;14;Z00;0;34593;3042;12.02.2026;12.02.2026
5424801;TK.MERI;DUSUN TAWAN INDAH KEL.LEBUH DALAM KEC.MENGGALA TIMUR;8.13E+10;;2051176;34618;90052418;90052418;Yuda Nurisman;F2 GT;Selasa Genap;;;;08:00:00;;;;;;;;;2;69;Z00;0;34618;3042;30.12.2024;30.12.2024
5424802;TK.NOVI;GUNUNG SAKTI KEL.LEBUH DALAM KEC.MENGGALA TIMUR;8.14E+10;;2051176;34618;90052418;90052418;Yuda Nurisman;F2 GT;Rabu Genap;;;;;;08:00:00;;;;;;;2;69;Z00;0;34618;3042;30.12.2024;30.12.2024
5424904;TK.ALI YANI;BAWANG SAKTI JAYA KEL.BAWANG SAKTI JAYA KEC.BANJAR BARU;8.13E+10;;2051176;34618;90052418;90052418;Yuda Nurisman;F2 GT;Selasa Genap;;;;08:00:00;;;;;;;;;2;69;Z00;0;34618;3042;30.12.2024;30.12.2024
5430058;VITA;LESUNG BHAKTI JAYA KEL.LESUNG BHAKTI JAYA KEC.LAMBU KIBANG;8.22E+10;;2051178;35364;90052418;90052418;Yuda Nurisman;F2 GT;Selasa Genap;;;;08:00:00;;;;;;;;;2;69;Z00;0;34593;3042;02.01.2025;02.01.2025
5431845;TK.BU MUL;DWI WARGA TUNGGAL JATA KEL.DWI WARGA TUNGGAL JAYA KEC.BANJAR;8.22E+10;;2051148;34684;90052301;90052301;Ihwal Bayu Saddera;F4 GT;Selasa;;;08:00:00;08:00:00;;;;;;;;;2;58;Z00;0;34684;3042;03.01.2025;03.01.2025
5834661;TK SEMBAKO ARETA;KECUBUNG RAYA RT 7 RW 2 KEL KECUBING RAYA KEC MERAKSA AJI;;8.58E+10;2051166;34681;90052449;90052449;Beni Saputra;F2 GT;Kamis Genap;;;;;;;;08:00:00;;;;;2;14;Z00;0;34681;3042;05.06.2026;05.06.2026
5834662;TK AZAM;JL CEMP PUTIH RT 10 RW 5 KEL KECUBUNG JAYA KEC GEDUNG AJI;;8.13E+10;2051183;34681;90052449;90052449;Beni Saputra;F2 GT;Kamis Genap;;;;;;;;08:00:00;;;;;2;14;Z00;0;34681;3042;05.06.2026;05.06.2026
5834663;TK PAK SAIMAN;KECUBUNG RAYA RT 3 RW 1 KEL KECUBUNG RAYA KEC MERAKSA AJI;;8.60E+10;2051166;34681;90052449;90052449;Beni Saputra;F2 GT;Kamis Genap;;;;;;;;08:00:00;;;;;2;14;Z00;0;34681;3042;05.06.2026;05.06.2026
5442878;ZYA CELL;DUSUN MARGA JAYA KEL.MENGGALA KEC.MENGGALA TIMUR;8.22E+10;;2051176;34682;90052418;90052418;Yuda Nurisman;F2 GT;Rabu Genap;;;;;;08:00:00;;;;;;;2;14;Z00;0;34682;3042;09.01.2025;09.01.2025
5835746;TK MBAK JUARI;PASAR BATANG RT 8 RW 3 KEL PASAR BATANG KEC PENAWAR AJI;;8.54E+10;2051166;34595;90052449;90052449;Beni Saputra;F2 GT;Kamis Genap;;;;;;;;08:00:00;;;;;2;14;Z00;0;34595;3042;10.06.2026;10.06.2026
5450000;TK.ZAQKY MART;SAKTI JAYA RT.8-3 KEL.SAKTI JAYA KEC.BATU PUTIH;8.22E+10;;2051570;34593;90052442;90052442;Rudi Anggoro;F2 GT;Senin Genap;;08:00:00;;;;;;;;;;;2;69;Z00;0;34593;3042;13.01.2025;22.05.2025
5450002;TK.WATIK;KEJADIAN RT.5-2 KEL.KEJADIAN KEC.WAY SERDANG;8.53E+10;;2051169;34593;90052442;90052442;Rudi Anggoro;F2 GT;Kamis Ganjil;;;;;;;08:00:00;;;;;;2;14;Z00;0;34593;3042;13.01.2025;19.03.2025
5450066;TK.MR CELL;AJI MURNI JAYA RT/RW 004/001 KEL.AJI MURNI JAYA;6.29E+12;;2051177;34593;90052418;90052418;Yuda Nurisman;F2 GT;Selasa Ganjil;;;08:00:00;;;;;;;;;;2;69;Z00;0;34593;3042;13.01.2025;06.02.2025
315345;TK.DEWI KURNIA;JL.DAHLIA RT.20-5 KEL.SIDOHARJO KEC.PENAWAR TAMA;8.22E+10;;2051398;34595;90052449;90052449;Beni Saputra;F2 GT;Rabu Ganjil;;;;;08:00:00;;;;;;;;2;69;Z00;0;34595;3042;28.10.2016;13.01.2025
5450118;TK MBAK RUM;LABUHAN MULYA RT.1-1 KEL.LABUHAN MULYA;8.22E+10;;2051171;34593;90052301;90052301;Ihwal Bayu Saddera;F4 GT;Kamis;;;;;;;08:00:00;08:00:00;;;;;2;58;Z00;0;34593;3042;13.01.2025;26.05.2025
5450813;BAKSO TENIS TETELAN;KAMPUNG DWI WARGA TUNGGAL JAYA KEL.DWI WARGA TUNGGALL JAYA K;8.13E+10;;2051148;34682;90052301;90052301;Ihwal Bayu Saddera;F4 GT;Selasa;;;08:00:00;08:00:00;;;;;;;;;2;13;Z00;0;34682;3042;13.01.2025;13.01.2025
5450814;TK.LISNA;TOTO MULYO KEC.TOTO MULYO KEC.GUNUNG TERANG;8.77E+10;;2051149;34683;90052442;90052442;Rudi Anggoro;F2 GT;Senin Genap;;08:00:00;;;;;;;;;;;2;69;Z00;0;34683;3042;13.01.2025;13.01.2025
5450838;TK.AFIKA;TOTO MULYO KEL.TOTO MULYO KEC.GUNUNG TERANG;8.54E+10;;2051149;34683;90052301;90052301;Ihwal Bayu Saddera;F4 GT;Rabu;;;;;08:00:00;08:00:00;;;;;;;2;67;Z00;0;34683;3042;13.01.2025;13.01.2025
5463688;TK IBU SUNITA;GUNUNG KATUN RT 002 RW 002 KEL GUNUNG KATUN TANJUNGAN;8.21E+10;;2051085;34593;90052418;90052418;Yuda Nurisman;F2 GT;Rabu Ganjil;;;;;08:00:00;;;;;;;;2;14;Z00;0;34593;3042;20.01.2025;23.01.2026
329969;TK.MITA BOGATAMA;KP.AIR MERAH BOGA TAMA RT.3-5 KEL.BOGATAMA KEC.PENAWAR TAMA;8.22E+10;;2051135;34595;90052449;90052449;Beni Saputra;F2 GT;Rabu Ganjil;;;;;08:00:00;;;;;;;;2;69;Z00;0;34595;3042;31.01.2017;20.03.2025
2893135;TK.RIKA;MAKARTI TAMA RT.2-9 KEL.MAKARTI TAMA KEC.GEDUNG AJI BARU;8.53E+10;;2051135;34593;90052449;90052449;Beni Saputra;F2 GT;Rabu Ganjil;;;;;08:00:00;;;;;;;;2;14;Z00;0;34593;3042;03.03.2023;21.02.2025
2893136;WR.LOLI;MAKARTI TAMA RT.3-10 KEL.MAKARTI TAMA KEC.GEDUNG AJI BARU;8.58E+10;;2051135;34593;90052449;90052449;Beni Saputra;F2 GT;Rabu Ganjil;;;;;08:00:00;;;;;;;;2;69;Z00;0;34593;3042;03.03.2023;04.06.2025
5479526;SRC YULI;KECUBUNG JAYA KEL.KECUBUNG KEC.GEDUNG AJI;8.22E+10;;2051166;34681;90052301;90052301;Ihwal Bayu Saddera;F4 GT;Selasa;;;08:00:00;08:00:00;;;;;;;;;2;13;Z00;0;34681;3042;28.01.2025;28.01.2025
5479621;TK.CAHAYA;JL. IV KIBANG KEL..KIBANG KEC.MENGGALA TENGAH;8.22E+10;;2051184;34614;90052418;90052418;Yuda Nurisman;F2 GT;Rabu Genap;;;;;;08:00:00;;;;;;;2;69;Z00;0;34614;3042;28.01.2025;28.01.2025
5479622;TK.IRWAN;JL.ASPOL LK UGU KEL.UJUNG GUNUNG KEC.MENGGALA;8.19E+10;;2051184;34611;90052418;90052418;Yuda Nurisman;F2 GT;Rabu Genap;;;;;;08:00:00;;;;;;;2;69;Z00;0;34611;3042;28.01.2025;28.01.2025
5490372;TK.ATIN;DESA SUKAMAJU KEC.SUKAMAJU KEC.BANJAR MARGO;8.14E+10;;2051164;34684;90052301;90052301;Ihwal Bayu Saddera;F4 GT;Selasa;;;08:00:00;08:00:00;;;;;;;;;2;58;Z00;0;34684;3042;03.02.2025;03.02.2025
2893137;WR RUSMINI;MAKARTI TAMA RT 003 RW 009 KEL MAKARTI TAMA KEC GEDUNG AJI;8.22E+10;;2051135;34593;90052449;90052449;Beni Saputra;F2 GT;Rabu Ganjil;;;;;08:00:00;;;;;;;;2;69;Z00;0;34593;3042;03.03.2023;16.09.2025
5499512;wr mbk heni;TEGAL SARI RT 009 RW 003 KEL KIBANG MULYA JAYA;8.58E+10;;2051392;34593;90052418;90052418;Yuda Nurisman;F2 GT;Sabtu Genap;;;;;;;;;;;;08:00:00;2;14;Z00;0;34593;3042;08.02.2025;10.06.2026
5508265;WR.RIFQI;BERASAN MAKMUR KEL.BERASAN MAKMUR KEC.TANJUNG RAYA;8.23E+10;;2051141;34692;90052442;90052442;Rudi Anggoro;F2 GT;Sabtu Ganjil;;;;;;;;;;;08:00:00;;2;69;Z00;0;34692;3042;13.02.2025;13.02.2025
5508266;AL-FALAH MART;SINAR LAGA KEL.SINAR LAGA KEC.TANJUNG RAYA;8.22E+10;;2051142;34692;90052442;90052442;Rudi Anggoro;F2 GT;Jumat Genap;;;;;;;;;;08:00:00;;;2;69;Z00;0;34692;3042;13.02.2025;13.02.2025
5509953;KANTIN OMA SMPN1 MENGGALLA;JL.IV KP.MENGGALA KEL.MENGGALA KOTA KEC.MENGGALA;8.57E+10;;2051184;34693;90052418;90052418;Yuda Nurisman;F2 GT;Rabu Genap;;;;;;08:00:00;;;;;;;2;90;Z00;0;34693;3042;14.02.2025;14.02.2025
5510328;Tani mulya;MEKAR JAYA RT.1-1 KEL.MEKAR JAYA KEC.GUNUNG AGUNG;8.14E+10;;2051152;34593;90052442;90052442;Rudi Anggoro;F2 GT;Rabu Ganjil;;;;;08:00:00;;;;;;;;2;14;Z00;0;34593;3042;14.02.2025;23.06.2025
2951168;WR BU WAGIYEM;PULO GADUNG RT 006 RW 002 KEL PULO GADUNG KEC PENAWAR TAMA;8.59E+10;;2051135;34593;90052449;90052449;Beni Saputra;F2 GT;Rabu Ganjil;;;;;08:00:00;;;;;;;;2;14;Z00;0;34593;3042;14.03.2023;09.06.2026
5518848;TOKO SELA;PULUNG KENCANA RT.0-0 KEL.PULUNG KENCANA KEC.TULANG BAWANG;6.29E+12;;2051237;34693;90052301;90052301;Ihwal Bayu Saddera;F4 GT;Senin;08:00:00;08:00:00;;;;;;;;;;;2;58;Z00;0;34693;3042;19.02.2025;22.04.2025
5521108;TK.RENI TJ.MENANG;WONOSARI KEL.WONOSARI KEC.MESUJI TIMUR;8.23E+10;;2051142;34692;90052442;90052442;Rudi Anggoro;F2 GT;Jumat Genap;;;;;;;;;;08:00:00;;;2;14;Z00;0;34692;3042;20.02.2025;20.02.2025
5523237;TK.RIA;JL.CENDANA PEMDA GUNUNG SAKTI KEL.MENGGALA SELATAN KEC.MENGG;8.79E+10;;2051184;16340;90052418;90052418;Yuda Nurisman;F2 GT;Rabu Genap;;;;;;08:00:00;;;;;;;2;69;Z00;0;16340;3042;21.02.2025;21.02.2025
5528217;SAMUDERA MART;JL.ASPOL NO.095 LK.UGU KEL.UJUNG GUNUNG KEC.MENGGALA;6.28E+12;;2051184;34693;90052418;90052418;Yuda Nurisman;F2 GT;Rabu Genap;;;;;;08:00:00;;;;;;;2;69;Z00;0;34693;3042;24.02.2025;24.02.2025
5528296;TK.AVISA;UJUNG GUNUNG KEL.UJUNG GUNUNG KEC.MENGGALA;8.54E+10;;2051184;34618;90052301;90052301;Ihwal Bayu Saddera;F4 GT;Senin;08:00:00;08:00:00;;;;;;;;;;;2;13;Z00;0;34618;3042;24.02.2025;24.02.2025
4582353;DEGA MART;BOGA TAMA RT.4-5 KEL.BOGA TAMA KEC.PENAWAR TAMA;8.53E+10;;2051135;34593;90052449;90052449;Beni Saputra;F2 GT;Rabu Ganjil;;;;;08:00:00;;;;;;;;2;69;Z00;0;34593;3042;07.02.2024;21.01.2025
5445048;TK.OLIV;JL.IMAM BONJOL KEL.SIDODADI KEC.PENAWAR TAMA;8.24E+10;;2051010;34593;90052449;90052449;Beni Saputra;F2 GT;Rabu Ganjil;;;;;08:00:00;;;;;;;;2;58;Z00;0;34593;3042;10.01.2025;10.01.2025
5539289;TK.IRPAN;MAKARTI TAMA KEL.MAKARTI TAMA KEC.GEDUNG AJI BARU;8.58E+10;;2051010;34595;90052449;90052449;Beni Saputra;F2 GT;Rabu Ganjil;;;;;08:00:00;;;;;;;;2;58;Z00;0;34595;3042;03.03.2025;03.03.2025
5536035;TOKO SABILA;PANARAGAN JAYA RT.1-5 KEL.PANARAGAN JAYA KEC.TULANG BAWANG;6.29E+12;;2051085;34593;90052301;90052301;Ihwal Bayu Saddera;F4 GT;Senin;08:00:00;08:00:00;;;;;;;;;;;2;58;Z00;0;34593;3042;01.03.2025;09.05.2025
5546732;TK.SRI MARYATI;MAKARITAMA KEL.MAKARITAMA KEC.GEDUNG AJI BARU;8.24E+10;;2051135;34593;90052449;90052449;Beni Saputra;F2 GT;Rabu Ganjil;;;;;08:00:00;;;;;;;;2;69;Z00;0;34593;3042;13.03.2025;13.03.2025
5539290;TK BINTANG;SIDANG GUNUNG TIGA RT 010 RW 002 KEL SIDANG GUNUNG TIGA;8.24E+10;;2051137;34596;90052301;90052301;Ihwal Bayu Saddera;F4 GT;Sabtu;;;;;;;;;;;08:00:00;08:00:00;2;13;Z00;0;34593;3042;03.03.2025;03.03.2025
5555901;TK.BU EMA;JL.DAHLIA KEL.SIDOHARJO KEC.PENAWAR TAMA;8.52E+10;;2051134;34593;90052449;90052449;Beni Saputra;F2 GT;Rabu Ganjil;;;;;08:00:00;;;;;;;;2;69;Z00;0;34593;3042;24.03.2025;24.03.2025
5575734;SUGI CELL;SIDOHARJO RT 009 RW 005 KEL SIDOHARJO KEC PENAWAR TAMA;8.54E+10;;2051398;34593;90052449;90052449;Beni Saputra;F2 GT;Rabu Ganjil;;;;;08:00:00;;;;;;;;2;58;Z00;0;34593;3042;16.05.2025;19.11.2025
5634336;TK FERDINAN;SETIA TAMA RT/RW 005/003 KEC GEDUNG AJI BARU;8.57E+10;;2051135;34593;90052449;90052449;Beni Saputra;F2 GT;Rabu Ganjil;;;;;08:00:00;;;;;;;;2;58;Z00;0;34593;3042;19.09.2025;19.09.2025
5634338;TK PUTU LANANG KABEH;SIDO MUKTI RT/RW 022/007 KEC GEDUNG AJI BARU;6.28E+12;;2051135;34593;90052449;90052449;Beni Saputra;F2 GT;Rabu Ganjil;;;;;08:00:00;;;;;;;;2;58;Z00;0;34593;3042;19.09.2025;19.09.2025
5543425;TK.ADILA;KEJADIAN KEL.KEJADIAN KEC.WAY SERDANG;8.24E+10;;2051169;34593;90052442;90052442;Rudi Anggoro;F2 GT;Kamis Ganjil;;;;;;;08:00:00;;;;;;2;14;Z00;0;34593;3042;07.03.2025;07.03.2025
5543426;TK.MAWAR;KEJADIAN KEL.KEJADIAN KEC.WAY SERDANG;8.23E+10;;2051169;34593;90052442;90052442;Rudi Anggoro;F2 GT;Kamis Ganjil;;;;;;;08:00:00;;;;;;2;14;Z00;0;34593;3042;07.03.2025;07.03.2025
5544712;TK.BU SRI;SUKA BHAKTI KEL.SUKA BHAKTI KEC.GEDUNG AJI BARU;8.23E+10;;2051137;34593;90052301;90052301;Ihwal Bayu Saddera;F4 GT;Sabtu;;;;;;;;;;;08:00:00;08:00:00;2;13;Z00;0;34593;3042;10.03.2025;10.03.2025
5640384;TK MBA SRI E1;JL CEMPAKA SIDOHARJO RT/RW 003/001 KEC PENAWAR TAMA;8.22E+10;;2051398;34593;90052449;90052449;Beni Saputra;F2 GT;Rabu Ganjil;;;;;08:00:00;;;;;;;;2;13;Z00;0;34593;3042;30.09.2025;30.09.2025
5547666;TK.SEMBAKO BUNDA;BUJUNG BURING KEL.BUJUNG BURING KEC.TANJUNG RAYA;8.22E+10;;2051144;34692;90052442;90052442;Rudi Anggoro;F2 GT;Sabtu Ganjil;;;;;;;;;;;08:00:00;;2;69;Z00;0;34692;3042;14.03.2025;14.03.2025
5684078;TK BERKAH 3 PUTRA;JL POROS BOGA TAMA RT/RW 004/001 KEC PENAWAR TAMA;8.24E+10;;2051134;34593;90052449;90052449;Beni Saputra;F2 GT;Rabu Ganjil;;;;;08:00:00;;;;;;;;2;58;Z00;0;34593;3042;18.11.2025;18.11.2025
