Customer,Name 1,Street,Personnel Number,Personnel Name,JWK SALESMAN,Latitude,Longitude,Cycle,Optimized JWK
5687581,WR KANTIN MAMI,SIDOHARJO RT/RW 010/005 KEC PENAWAR TAMA,90052449,Beni Saputra,RABU GANJIL,-4.17917,105.414354,Ganjil,JUMAT GANJIL
5687583,WR SALSABILA MAULANA,JL ANGGREK POROS RT/RW 013/003 KEC PENAWAR TAMA,90052449,Beni Saputra,RABU GANJIL,-4.164426,105.414672,Ganjil,JUMAT GANJIL
5691351,TK KANTIN ROUDLOTUL FALAH,SUKA BHAKTIRT/RW 014/004 KEC GEDUNG AJI BARU,90052449,Beni Saputra,RABU GENAP,-4.2221678,105.6286696,Genap,SABTU GENAP
5694232,TK BERKAH,DESA SUKA BHAKTI RT/RW 012/003 KEC GEDUNG AJI BARU,90052449,Beni Saputra,JUMAT GENAP,-4.220485,105.626301,Genap,SABTU GENAP
5695285,TK ZIAN,MURNI JAYA RT/RW 007/002 KEC TUMI JAJAR TUBABA,90052418,Yuda Nurisman,KAMIS GANJIL,-4.623532,105.106986,Ganjil,SABTU GANJIL
5702876,WR BU SITI,BUJUK AGUNG RT/RW 001/003 KEC BANJAR MARGO,90052442,Rudi Anggoro,SELASA GENAP,-4.203688,105.24068,Genap,SENIN GENAP
5705844,TK TIGA PUTRI,MEDASARI RT/RW 006/001 KEC RAWAJITU SELATAN,90052449,Beni Saputra,JUMAT GENAP,-4.2100851,105.7193324,Genap,SENIN GENAP
5708551,TK MBAK NENG,BALAM JAYA RT 013 RW 005 KEL BALAM JAYA KEC WAY KENANGA,90052418,Yuda Nurisman,SENIN GANJIL,-4.253289,105.1796,Ganjil,SENIN GANJIL
5708564,TK SUBANDI,SINDANG BANDAR ANOM RT RW 001/003 KEC RAWA JITU UTARA,90052449,Beni Saputra,JUMAT GANJIL,-4.184579,105.662823,Ganjil,SENIN GANJIL
5708865,TK AKBAR,JL TUGU KUNING KEL DWI TUNGGAL JAYA KEC BANJAR AGUNG,90052449,Beni Saputra,KAMIS GANJIL,-4.2958111,105.230651,Ganjil,SELASA GANJIL
5709134,TK SIMARMATA,JL RAYA TULUNG RANDU UNIT 6,90052418,Yuda Nurisman,SABTU GENAP,-4.346161,105.194333,Genap,JUMAT GENAP
5709135,TK MAK ITAK,MUARA TENANG RT/RW 003/001 KEC TANJUNG RAYA,90052442,Rudi Anggoro,JUMAT GANJIL,-3.995975,105.382358,Ganjil,SENIN GANJIL
5710254,TK RAMIYAH,TIRTA KENCANA RT 014 RW 004 KEC TULANG BAWANG TENGAH,90052418,Yuda Nurisman,RABU GANJIL,-4.546022,105.094434,Ganjil,KAMIS GANJIL
5710255,TK BAGUS,DESA PANARAGAN JAYA RT/RW 001/003 KEC TULANG BAWANG TENGAH,90052418,Yuda Nurisman,RABU GANJIL,-4.52153,105.084894,Ganjil,KAMIS GANJIL
5710256,AGFIT CELL,PANARAGAN RT 005 RW 007 KEC TULANG BAWANG TENGAH,90052418,Yuda Nurisman,RABU GANJIL,-4.508738,105.0874021,Ganjil,KAMIS GANJIL
5710272,TK ANIS,MARGA SARI RT/RW 002/003 KEC GUNUNG TERANG,90052442,Rudi Anggoro,SENIN GENAP,-4.3558795,105.0000367,Genap,SELASA GENAP
5710273,TK NAZWA,MARGO DADI RT 008 RW 003 KEC BATU PUTIH,90052442,Rudi Anggoro,SENIN GENAP,-4.329302,105.011103,Genap,SELASA GENAP
5711692,TK ABDUL MAZID,"INDRALOKA II RW 3 RT 11 KEC WAY KENANGA,",90052442,Rudi Anggoro,SELASA GENAP,-4.2010214,105.1993465,Genap,KAMIS GENAP
5711889,MULY CELL,JL PS INDRALOKA 2 RT 027 RW 006 KEL INDRALOKA II,90052442,Rudi Anggoro,SELASA GENAP,-4.2120003,105.2061317,Genap,KAMIS GENAP
5713229,IDM FRESH LINTAS TIMUR I,JL LINTAS TIMUR RT 001 RW 001 KEL DWI WARGA TUNGGAL JAYA,90052301,Ihwal Bayu Saddera,SELASA,-4.2870753,105.221273,Weekly,SABTU
5714922,TK YOGI,PS KAGUNGAN RATU KEC TULANG BAWANG UDIK,90052418,Yuda Nurisman,RABU GANJIL,-4.565125,105.071188,Ganjil,KAMIS GANJIL
5714923,TK MUSTIKA,MULYA JAYA RT/RW 004/001KEC TULANG BAWANG TENGAH,90052418,Yuda Nurisman,KAMIS GANJIL,-4.588585,105.117024,Ganjil,SELASA GANJIL
5718207,TK RH,PENUMANGAN BARU RT 012 RW 005,90052418,Yuda Nurisman,JUMAT GANJIL,-4.503207,105.141581,Ganjil,JUMAT GANJIL
5719979,TK BU NENG 2,PANCA WARNA RT/RW 002/006 KEC WAY SERDANG,90052442,Rudi Anggoro,KAMIS GENAP,-4.1622565,105.1113701,Genap,RABU GENAP
5719980,TK SABAR SUBUR,LABUHAN BATIN RT/RW 001/001 KEC WAY SERDANG,90052442,Rudi Anggoro,KAMIS GANJIL,-4.114711,105.070304,Ganjil,JUMAT GANJIL
5721269,TK LINA,WARGA INDAH JAYA RT 001 RW 002 KEL WARGA INDAH JAYA,90052418,Yuda Nurisman,SENIN GANJIL,-4.289878,105.166938,Ganjil,SENIN GANJIL
5721277,SWD CELL 2,SUMBER JAYA KEC GUNUNG AGUNG,90052442,Rudi Anggoro,RABU GANJIL,-4.2434551,105.1080968,Ganjil,SELASA GANJIL
5722278,TK YANI,TIRTA KENCANA RT 032 RW 006 KEC TULANG BAWANG TENGAH,90052418,Yuda Nurisman,JUMAT GANJIL,-4.528515,105.133834,Ganjil,SELASA GANJIL
5727480,TK SILVI,PENAWAR REJO RT 04/04 BANJAR MARGO,90052449,Beni Saputra,SELASA GANJIL,-4.269613,105.236163,Ganjil,KAMIS GANJIL
5727481,TK RIKO,MULYA JAYA KEC GUNUNG AGUNG,90052442,Rudi Anggoro,RABU GENAP,-4.264858,105.09543999999998,Genap,JUMAT GENAP
5728963,TK INDRA BADAI,DSN I GUNUNG BATIN BARU RT 007 RW 000 KEC GUNUNG BATIN BARU,90052418,Yuda Nurisman,SENIN GENAP,,,Genap,
5735222,WR MBA TIKA,WIRA JAYA RT 026 RW 004 KEL WIRA JAYA KEC TANJUNG RAYA,90052442,Rudi Anggoro,JUMAT GENAP,-3.95907,105.416231,Genap,SENIN GENAP
5735248,TK VANIA,TUNAS JAYA KEC GUNUNG AGUNG,90052442,Rudi Anggoro,RABU GANJIL,-4.242185,105.063273,Ganjil,SELASA GANJIL
5743846,WR YOMAN,JL SINDANG GAYUR NO 5 KEL MULYA ASRI KEC TULANG BAWANG TENGA,90052418,Yuda Nurisman,KAMIS GENAP,-4.62998,105.155845,Genap,SABTU GENAP
5743847,TK KENZIE F.J,MULYA ASRI RT/RW 020/003 KEL MULYO ASRI KEC TUBA TENGAH,90052418,Yuda Nurisman,KAMIS GENAP,-4.6372375,105.1548281,Genap,SABTU GENAP
5743848,TK ERNA,MEKAR JAYA KEC BANJAR MARGO,90052418,Yuda Nurisman,SENIN GANJIL,-4.247827,105.192145,Ganjil,SENIN GANJIL
5743849,TK JAYA MAKMUR,MARGA ASRI RT/RW 012/003 KEL MARGA ASRI KEC TUBABA,90052418,Yuda Nurisman,KAMIS GENAP,-4.6298076,105.143769,Genap,SABTU GENAP
5746417,TK IBU SITI,JL CENDRAWASIH RT/RW 004/001 KEC PENAWAR TAMA,90052442,Rudi Anggoro,SELASA GENAP,-4.203688,105.24068,Genap,SENIN GENAP
5746418,WR MBOK DELES,MAKARTI TAMA RT/RW 005/007 KEC GEDUNG AJI BARU,90052449,Beni Saputra,RABU GENAP,-4.175352,105.526139,Genap,JUMAT GENAP
5746420,R.A FROZEN FOOD,JL LINTAS RAWAJITU KEL MAKARTI TAMA KEC GEDUNG AJI BARU,90052449,Beni Saputra,RABU GENAP,-4.1799673,105.5278801,Genap,JUMAT GENAP
5746421,TK SAKHI,JL IPIL RT 003 RW 003 KEL BUMI RATU SK6 KEC RAWAJITU SELATAN,90052449,Beni Saputra,JUMAT GENAP,-4.238004,105.669236,Genap,SENIN GENAP
5746422,WR SELVI,DUSUN BESUKI RT/RW 002/001 KEL SUKO BINANGUN KEC WAY SEPUTIH,90052418,Yuda Nurisman,SENIN GANJIL,-4.2403375,105.1457031,Ganjil,SENIN GANJIL
5746612,TK MD,DESA BANGUN JAYA KEL BANGUN JAYA KEC GUNUNG AGUNG,90052442,Rudi Anggoro,RABU GANJIL,-4.2445333,105.0891743,Ganjil,JUMAT GANJIL
5746613,TK MD,DESA BANGUN JAYA KEL BANGUN JAYA KEC GUNUNG AGUNG,90052442,Rudi Anggoro,RABU GANJIL,,,Ganjil,
5752486,WR AZKA,TRI DHARMA WIRAJAYA RT 001 RW 001 KEL TRI DHARMA WIRAJAYA,90052449,Beni Saputra,KAMIS GANJIL,,,Ganjil,
5761086,TK MBA RHE,JL DEWA RUCI WAY KENANGA KAB TULANG BAWANG BARAT 34684,90052442,Rudi Anggoro,SENIN GANJIL,-4.178338,105.196736,Ganjil,KAMIS GANJIL
5761087,TK ENI,JL BRAWIJAYA DWI WARGA TUNGGAL JAYA KEC BANJAR AGUNG KAB TUB,90052449,Beni Saputra,SENIN GANJIL,-4.286152,105.23068,Ganjil,RABU GANJIL
5761088,WR SITI,"GEDUNG SRI MULYO, WAY SERDANG, KAB MESUJI LAMPUNG",90052442,Rudi Anggoro,KAMIS GANJIL,-4.087091,105.156944,Ganjil,KAMIS GANJIL
5762144,TK IRA MAKMUR,"SETIA BUMI,GUNUNG TERANG,KAB TULANG BAWANG BARAT",90052442,Rudi Anggoro,SENIN GENAP,-4.330568,105.0838321,Genap,SELASA GENAP
5762145,TK TATA BRILINK,MULYA JAYA KEC GN AGUNG KAB TULANG BAWANG BARAT 34684,90052442,Rudi Anggoro,RABU GENAP,-4.263246,105.104059,Genap,JUMAT GENAP
5762147,TK RUMIYATI,"TUNGGAL WARGA,BANJAR AGUNG,KAB TULANG BAWANG34684",90052418,Yuda Nurisman,JUMAT GENAP,-4.281888,105.2047701,Genap,SENIN GENAP
5762148,WR ASMARA CELL,"MARGA SARI, GUNUNG TERANG,KAB TULANG BAWANG BARAT",90052442,Rudi Anggoro,SENIN GENAP,-4.356211,105.0123441,Genap,SELASA GENAP
5762149,TK NIZARFA,"TOTO KATON, KEC GUNUNG TERANG KAB TULANG BAWANG BARAT 34683",90052442,Rudi Anggoro,SENIN GENAP,-4.3578125,105.0239531,Genap,SELASA GENAP
5767597,ZZU ZZU MART,MULYA KENCANA RT 001 RW 001 KEL MULYA KENCANA KEC TULANG,90052418,Yuda Nurisman,JUMAT GANJIL,-4.568593,105.147986,Ganjil,SELASA GANJIL
5767599,DONALD CELL,JL RONGGOLAWE RT 001 RW 001 KEL DWI WARGA TUNGGAL JAYA,90052449,Beni Saputra,KAMIS GANJIL,-4.293894,105.223065,Ganjil,SELASA GANJIL
5774312,TK ARIS,JL. PETAMBURAN MESUJI,90052442,Rudi Anggoro,SABTU GANJIL,-3.985243,105.341895,Ganjil,SABTU GANJIL
5774313,TK WAYAN,JL ZA PAGAR ALAM MUKTI KARYA MESUJI TIMUR,90052442,Rudi Anggoro,JUMAT GENAP,-4.013049,105.291554,Genap,SABTU GENAP
5774315,TK DEFRANDRO,GEDUNG BOGA KEC. WAY SERDANG SIMPANG PEMATANG,90052442,Rudi Anggoro,SELASA GANJIL,-4.026242,105.247654,Ganjil,RABU GANJIL
5774316,SRC MUNAWAROH,JL. ZA PAGAR ALAM KEC PANCA JAYA MESUJI,90052442,Rudi Anggoro,JUMAT GANJIL,-4.017,105.27821,Ganjil,RABU GANJIL
5774317,TK MEME,DESA MAJU JAYA JALUR 6 MESUJI,90052442,Rudi Anggoro,JUMAT GENAP,-4.020166,105.274306,Genap,SABTU GENAP
5774342,TK ZEN BAROKAH,WIRA AGUNG SARI RT 004 RW 002 KEL WIRA AGUNG SARI,90052449,Beni Saputra,SABTU GENAP,-4.166075,105.467674,Genap,JUMAT GENAP
5775166,TK LEA,MEKAR JAYA RT 004 RW 004 KEL MEKAR JAYA KEC GUNUNG AGUNG,90052442,Rudi Anggoro,RABU GENAP,-4.265931,105.03391,Genap,JUMAT GENAP
5776429,TK ZASKIA,JL. GURAME MAKARTI TAMA. MAKARTI TAMA,90052449,Beni Saputra,RABU GANJIL,-4.187536,105.526524,Ganjil,SABTU GANJIL
5776430,TK SOFYAN,MEKAR JAYA RT/RW:001/007 KEL.MEKAR JAYA KEC.GUNUNG AGUNG,90052442,Rudi Anggoro,RABU GENAP,-4.261127,105.03682,Genap,JUMAT GENAP
5776431,TK YANI,JL SUDIRMAN. KEC SUKA JAYA,90052442,Rudi Anggoro,RABU GENAP,-4.267294,105.069096,Genap,JUMAT GENAP
5776432,TK PUJI ASTUTI,"JALAN DUREN , RT/002 RW/001, KEL SIDOMULYO, KEC PENAWAR TAMA",90052449,Beni Saputra,SABTU GANJIL,-4.18524,105.374442,Ganjil,JUMAT GANJIL
5777644,TK WARNIATI,"BAWANG TIRTO MULYO, RT/002 RW/001, KECAMATAN BANJAR BARU",90052418,Yuda Nurisman,SELASA GANJIL,-4.373827,105.267457,Ganjil,RABU GANJIL
5781100,TK KEYSA,SRI RAHAYU RT 006 RW 001 KEL KAGUNGAN RAHAYU KEC MENGGALA,90052418,Yuda Nurisman,SENIN GENAP,-4.566701,105.194078,Genap,SELASA GENAP
5781741,TK RENDI,"BUMI HARAPAN, RT 006 RW 002, KEL BUMI HARAPN KEC WAY SERDANG",90052442,Rudi Anggoro,KAMIS GENAP,-4.205458,105.130238,Genap,KAMIS GENAP
5781743,TK VINA,INDRALOKA 1 RT 005 RW 002 KEL INDRALOKA IKEC WAY KENANGA,90052442,Rudi Anggoro,SENIN GANJIL,-4.195833,105.159095,Ganjil,JUMAT GANJIL
5781773,TK YULI,TRI REJO MULYO RT 001 RW 005 KEC PENAWAR TAMA,90052449,Beni Saputra,SABTU GENAP,-4.18075,105.436752,Genap,JUMAT GENAP
5781862,TK SHERLY,BANJAR DEWA RT 004 RW 003 KEC BANJAR AGUNG,90052449,Beni Saputra,SELASA GANJIL,-4.32281,105.22317,Ganjil,SELASA GANJIL
5781864,TOKO RITA,SUKA JAYA RT 007 RW 002 KEC GUNUNG AGUNG TBB,90052442,Rudi Anggoro,RABU GANJIL,-4.255924,105.089187,Ganjil,SELASA GANJIL
5781865,TK AISRIAH,MULYA SARI RT 016 RW 005 KEC GUNUNG AGUNG TBB,90052418,Yuda Nurisman,SENIN GANJIL,-4.230458,105.141365,Ganjil,SENIN GANJIL
5782274,TK ABYAN,Wiratama RT/008 RW/002 KECAMATAN PENAWAR TAMA,90052449,Beni Saputra,SABTU GENAP,-4.165555,105.493313,Genap,JUMAT GENAP
5782276,TK BU ENDANG,Wiratama RT/005 RW/002 KECAMATAN PENAWARTAMA,90052449,Beni Saputra,SABTU GENAP,-4.161771,105.496337,Genap,JUMAT GENAP
5782277,TK FADILA,"PASAR MEDA SARIi,RT/003 RW/006 KEC.MEDASARI RAWAJITU SELATAN",90052449,Beni Saputra,JUMAT GENAP,-4.209755,105.70503,Genap,SENIN GENAP
5782367,TK HERI,TOTOMULYO SP3B RT002 RW001 KEC GUNUNG TERANG,90052442,Rudi Anggoro,SENIN GENAP,-4.316844,105.063274,Genap,SELASA GENAP
5782370,TK SUHERI,BUMI HARAPAN SP3 RT 002 RW 006 WAY SERDANG,90052442,Rudi Anggoro,KAMIS GENAP,-4.205619,105.12891,Genap,KAMIS GENAP
5782371,TK BUDE RANA,BALAM ASRI RT 006 RW 002 KEC WAY KENANGA,90052442,Rudi Anggoro,SENIN GANJIL,-4.204205,105.160247,Ganjil,SELASA GANJIL
5782401,TK VINA,PANCA MULYA RT 003 RW 002 KEL PANCA MULYA KEC BANJAR BARU,90052418,Yuda Nurisman,SELASA GANJIL,-4.335675,105.216285,Ganjil,SENIN GANJIL
5782405,RM CINTAA NAVIRI,SIMPANG PEMATANG RT 018 RW 009 KEL SIMPANG PEMATANG,90052442,Rudi Anggoro,SELASA GANJIL,-4.028513,105.247552,Ganjil,RABU GANJIL
5783275,TK RINI,WIRATAMA RT 012 RW 003 KEL WIRATAMA KEC PENAWAR TAMA,90052449,Beni Saputra,SABTU GENAP,-4.16872,105.494234,Genap,JUMAT GENAP
5783283,TK SUMBER REZEKI,KECUBUNG MULYA RT 001 RW 002 KEC GEDUNG AJI,90052449,Beni Saputra,KAMIS GENAP,-4.287383,105.390999,Genap,SELASA GENAP
5783284,TK LIA,PENAWAR REJO RT002 RW003 KEC BANJAR MARGO,90052449,Beni Saputra,SELASA GANJIL,-4.272421,105.240263,Ganjil,KAMIS GANJIL
5784388,TK REGA,KEBUN DALAM RT 001 RW 005 KEC WAY SERDANG MESUJI,90052442,Rudi Anggoro,KAMIS GENAP,-4.193537,105.108471,Genap,KAMIS GENAP
5784390,TK VENNY,"AGUNG JAYA, RT 005 RW 005 KEC BANJAR MARGO TB",90052449,Beni Saputra,SENIN GENAP,-4.220787,105.262595,Genap,RABU GENAP
5786265,TK WISNU,DWI WARGA TUNGGAL JAYA RT 004 RW 007 KEL DWI WARGA TUNGGAL,90052449,Beni Saputra,SENIN GANJIL,-4.277771,105.230361,Ganjil,RABU GANJIL
5786553,TK FAREL,INDRALOKA 1 RT007 RW003 KECAMATAN WAY KENANGA TBB,90052442,Rudi Anggoro,SENIN GANJIL,-4.200487,105.164643,Ganjil,KAMIS GANJIL
5788266,TK LULUK,MERCU BUANA RT 001 RW 001 KEC WAY KENANGA,90052418,Yuda Nurisman,JUMAT GENAP,-4.263483,105.188703,Genap,SENIN GENAP
5788993,TK BAGAS,BANGUN JAYA RT 004 RW 004 KEC GUNUNG AGUNG,90052442,Rudi Anggoro,RABU GANJIL,-4.24339,105.117766,Ganjil,SELASA GANJIL
5789892,IDM POINT REST AREA KM 215 B2,JL TOL KAYU AGUNG BAKAUHENI KEL MULYO SARI KEC GUNUNG AGUNG,90052301,Ihwal Bayu Saddera,KAMIS,-4.249771,105.138874,Weekly,KAMIS
5791456,TK IZAM CELL,KAGUNGAN RATU RT 004 RW 004 TBB,90052418,Yuda Nurisman,RABU GANJIL,-4.567306,105.069904,Ganjil,KAMIS GANJIL
5791457,TK TIYAS,INDRALOKA MUKTI RT 013 RW 004 KEC WAY KENANGA,90052442,Rudi Anggoro,SELASA GENAP,-4.224477,105.207162,Genap,KAMIS GENAP
5791458,TK SUMARNO HARTATI,MEKAR JAYA RT/001 RW/002 KECAMATAN BANJAR MARGO,90052418,Yuda Nurisman,SENIN GANJIL,-4.254772,105.202511,Ganjil,SENIN GANJIL
5791670,TK SHE FY ANG,"PAGAR BUANA, RT 001 RT 002 KEC WAY KENANGA",90052418,Yuda Nurisman,SENIN GANJIL,-4.226596,105.176488,Ganjil,SENIN GANJIL
5791676,TK TUNAS NAULI,JL CEMP. DWI WARGA TUNGGAL JAYA RT 007 RW 004,90052449,Beni Saputra,SENIN GANJIL,-4.284706,105.224625,Ganjil,RABU GANJIL
5793412,TK JEFANYA,TRI MULYA JAYA RT 003 RW 004 KEC BANJAR AGUNG,90052449,Beni Saputra,KAMIS GANJIL,-4.293513,105.305693,Ganjil,KAMIS GANJIL
5793413,TK MUSLIMAH,PANARAGAN JAYA RT 003 RW 008 KEC TULANG BAWANG TENGAH,90052418,Yuda Nurisman,RABU GANJIL,-4.502974,105.091946,Ganjil,KAMIS GANJIL
5793414,TK BAROKAH,PANARAGAN JAYA RT 001 RW 004 KEC TULANG BAWANG TENGAH,90052418,Yuda Nurisman,RABU GANJIL,-4.511295,105.091246,Ganjil,KAMIS GANJIL
5793415,TK DAVID CELL,MESUJI SUKA AGUNG RT 004 RW 004 KEC WAY SERDANG,90052442,Rudi Anggoro,SABTU GENAP,-4.036124,105.182604,Genap,RABU GENAP
5793416,TK SEMBAKO DEA,SUKA AGUNG RT 003 RW 004 KEC WAY SERDANG,90052442,Rudi Anggoro,SABTU GENAP,-4.036194,105.18532,Genap,RABU GENAP
5793419,TK NIA,HADIMULYO RT 003 RW 005 KEC WAY SERDANG,90052442,Rudi Anggoro,SABTU GENAP,-4.027616,105.160547,Genap,RABU GENAP
5793421,TK SUHARNO,TANJUNG SARI SUKU PURWOSARI RT 001 RW 001 KEC TANJUNG RAYA,90052442,Rudi Anggoro,SABTU GANJIL,-3.889616,105.348878,Ganjil,SENIN GANJIL
5793432,TK ARIEF MART,"HARAPAN MUKTI, RT/010 RW/004 KECAMATAN TANJUNG RAYA",90052442,Rudi Anggoro,SABTU GANJIL,-3.911825,105.375453,Ganjil,SENIN GANJIL
5793843,TK SRITARNO,SUKA BHAKTI RT 006 RW 002 KEC GEDUNG AJI BARU,90052449,Beni Saputra,RABU GENAP,-4.226226,105.626206,Genap,SENIN GENAP
5793966,TK SUJIO,AJI JAYA KNPI RT 003 RW 005 KEC GEDUNG AJI,90052449,Beni Saputra,KAMIS GANJIL,-4.29444,105.352052,Ganjil,KAMIS GANJIL
5795732,TK SITI,"TANJUNG MAS REJO, RT 007 RW 003 KEC MESUJI TIMUR",90052442,Rudi Anggoro,JUMAT GANJIL,-3.996578,105.562386,Ganjil,SENIN GANJIL
5795733,TK NURYADI,BRABASAN RT 004 RW 002 KEC TANJUNG RAYA,90052442,Rudi Anggoro,SABTU GANJIL,-3.988529,105.336867,Ganjil,SABTU GANJIL
5796121,TK MUTMAINAH,SIDOMEKAR RT015 RW005 KEC GEDUNG AJI BARU,90052449,Beni Saputra,RABU GENAP,-4.192441,105.547355,Genap,KAMIS GENAP
5796670,TK RAVA,MULYA JAYA RT 008 RW 002 KEC GUNUNG AGUNG,90052442,Rudi Anggoro,RABU GENAP,-4.262178,105.10139,Genap,JUMAT GENAP
5796676,TK BAYU PUTRA,JL.POROS RAWA JITU RT 001 RW 002 KEL GEDUNG KARYA JITU,90052449,Beni Saputra,JUMAT GANJIL,-4.212408,105.742272,Ganjil,SENIN GANJIL
5797654,TK DUA D,KAGUNGAN RAHAYU WONO KERTO RT 010 RW 004 KEC TBB,90052418,Yuda Nurisman,SENIN GENAP,-4.572835,105.181662,Genap,SELASA GENAP
5799088,TK YAYUK HIDAYAH,SIDOMEKAR RT 019 RW 006 KEC GEDUNG AJI BARU TBB,90052449,Beni Saputra,RABU GENAP,-4.192151,105.546699,Genap,JUMAT GENAP
5799089,TK SAMSUL HADI 1,GEDUNG KARYA JITU RT 002 RW 005 KEC RAWAJITU,90052449,Beni Saputra,JUMAT GANJIL,-4.212109,105.747911,Ganjil,SENIN GANJIL
5799090,TK ALFI MART,KP AJI JAYA KNPI KEC GEDUNG AJI,90052449,Beni Saputra,KAMIS GANJIL,-4.298685,105.35944,Ganjil,KAMIS GANJIL
5802835,TK KENAN,TRI TUNGGAL JAYA RT 006 RW 002 KEC TRI TUNGGAL JAYA,90052449,Beni Saputra,SABTU GANJIL,-4.148862,105.417913,Ganjil,JUMAT GANJIL
5802837,TK GUSTI,JL PAHLAWAN RT 007 RW 002 KEC PENAWAR TAMA,90052449,Beni Saputra,RABU GANJIL,-4.180417,105.41328,Ganjil,JUMAT GANJIL
5810128,TK NURI,JL LINTAS SUMATERA KAHURIPAN DALAM KEC MENGGALA TIMUR,90052418,Yuda Nurisman,RABU GENAP,-4.376969,105.245121,Genap,JUMAT GENAP
5810130,TK MANURUNG,SIDOHARJO RT 001 RW 001 KEC PENAWAR TAMA,90052449,Beni Saputra,RABU GANJIL,-4.17285,105.41381,Ganjil,JUMAT GANJIL
5812200,TK FAREED,MEKAR SARI JAYA RT 008 RW 003 KEC LAMBU KIBANG,90052418,Yuda Nurisman,SABTU GANJIL,-4.358731,105.171921,Ganjil,JUMAT GANJIL
5813315,TK SRC DEVIS MART,JL IV UJUNG GUNUNG ILIR RT 001 RW 002 KEC MENGGALA,90052418,Yuda Nurisman,RABU GENAP,-4.475235,105.243906,Genap,KAMIS GENAP
5813316,TK MARDI,MENGGALA,90052418,Yuda Nurisman,RABU GENAP,-4.469643,105.255432,Genap,KAMIS GENAP
5813317,TK BHAS,JL KUBURAN KIBANG TRI JAYA RT 014 RW 003 KEC LAMBU KIBANG,90052418,Yuda Nurisman,SENIN GANJIL,-4.3182691,105.1615321,Ganjil,SENIN GANJIL
5815760,TK FIRDAUS,JL. 1 UJUNG GUNUNG RT 000 RW 000 KEC MENGGALA,90052418,Yuda Nurisman,RABU GANJIL,-4.472587,105.241094,Ganjil,RABU GANJIL
5815989,TK FENDA,JL. LINTAS SUMATERA KECMENGGALA TIMUR,90052418,Yuda Nurisman,RABU GENAP,-4.418134,105.25938,Genap,RABU GENAP
5816468,TK HANA,KARTA RT 002 RW 002 KEC TULANG BAWANG UDIK,90052418,Yuda Nurisman,RABU GANJIL,-4.565466,105.019401,Ganjil,KAMIS GANJIL
5817749,TK ANTON,JL ANGGREK RT 005 RW 002 GEDUNG KARYA JITU KEC RAWA JITU,90052449,Beni Saputra,JUMAT GANJIL,-4.2149659999999995,105.73723300000002,Ganjil,SENIN GANJIL
5817750,TK ABAY CELL,JL KENANGA RT 002 RW 005 KEL GEDUNG KARYA JITU KEC RAWA JITU,90052449,Beni Saputra,JUMAT GANJIL,-4.213041,105.737845,Ganjil,SENIN GANJIL
5818400,TK TINI,SIMPANG PEMATANG RT 013 RW 007 KEC SIMAPNG PEMATANG,90052442,Rudi Anggoro,SELASA GANJIL,-4.00946,105.24778599999999,Ganjil,RABU GANJIL
5818403,TK LENI,LABUHAN BATIN RT 003 RW 003 KEC WAY SERDANG,90052442,Rudi Anggoro,SELASA GENAP,-4.178388,105.18816699999999,Genap,KAMIS GENAP
5818404,TK HADI JAYA,BUJUK AGUNG RT 003 RW 001 KEC BANJAR MARGO,90052442,Rudi Anggoro,SELASA GENAP,-4.204244000000001,105.245741,Genap,SENIN GENAP
5819849,TK BAROKAH MART,SRI RAHAYU BLOK C KEC MENGGALA,90052418,Yuda Nurisman,SENIN GENAP,-4.572774,105.190904,Genap,SELASA GENAP
5819850,TK BALQIS,AGUNG DALAM RT 005 RW 005 KEC BANJAR MARGO,90052449,Beni Saputra,SENIN GENAP,-4.2557,105.25260699999998,Genap,RABU GENAP
5820411,TK DENIS FOX,SUMBER JAYA RT 004 RW 002 KEL SUMBER JAYA KEC GUNUNG AGUNG,90052442,Rudi Anggoro,RABU GANJIL,,,Ganjil,
5820906,TK RISA,GEDUNG SRI MULYO RT 002 RW 001 WAY SERDANG,90052442,Rudi Anggoro,KAMIS GANJIL,-4.082752000000001,105.150862,Ganjil,KAMIS GANJIL
5821568,TK SUMBER JAYA,KIBANG BUDI JAYA RT 021 RW 007 KEC LAMBU KIBANG,90052418,Yuda Nurisman,SABTU GENAP,-4.341562,105.188024,Genap,JUMAT GENAP
5821570,TK AK ANANDA KREASI,SIDO MUKTI RT 009 RW 003 KEC GEDUNG AJI BARU,90052449,Beni Saputra,RABU GENAP,-4.203417,105.570382,Genap,SABTU GENAP
5821577,TK BERKAH SUKSES MAKMUR,KAHURIPAN JAYA RT 001 RW 005 KEC BANJAR BARU,90052418,Yuda Nurisman,SABTU GENAP,-4.37233,105.222443,Genap,JUMAT GENAP
5822584,TK HUSNA FROZEN,BRABASAN RT 003 RW 005 KEC TANJUNG RAYA,90052442,Rudi Anggoro,SABTU GANJIL,-3.982544,105.33458500000002,Ganjil,SABTU GANJIL
5823302,TK WONO AGUNG,WONO AGUNG,90052449,Beni Saputra,JUMAT GENAP,-4.216362,105.66703,Genap,SENIN GENAP
5823547,TK MS ALFA,CANDRA MUKTI RT 016 RW 003 KEC TULANG BAWANG TENGAH,90052418,Yuda Nurisman,KAMIS GANJIL,-4.609036,105.118748,Ganjil,SELASA GANJIL
5823584,TK MARYONO,TEGAL REJO 1 RT 004 RW 007 KEC MENGGALA,90052418,Yuda Nurisman,SENIN GENAP,-4.535222,105.17538,Genap,KAMIS GENAP
